#Name, Pixels, Particles, Locality, RunTime, Frame Mean, STDEV, Graph, STDEV, Compute, STDEV, Compute2, STDEV
MEM_MQUEUE, 1048576, 65536, 8, 20742.4, 20.7217, 0.264872, 0.158997, 0.0356742, 19.1387, 0.228408, 1.05024, 0.0478969
MEM_MQUEUE, 1048576, 131072, 8, 21608.8, 21.5872, 0.291971, 0.185636, 0.10071, 19.1257, 0.199701, 1.92404, 0.0619751
MEM_MQUEUE, 1048576, 196608, 8, 22418.3, 22.3959, 0.281285, 0.373124, 0.383132, 19.1072, 0.222568, 2.78746, 0.0733725
MEM_MQUEUE, 1048576, 262144, 8, 23342.4, 23.3191, 0.348762, 0.724382, 0.747674, 19.1173, 0.235088, 3.66485, 0.0782278
MEM_MQUEUE, 1048576, 327680, 8, 24185.6, 24.1614, 0.355234, 1.30771, 0.98544, 19.1141, 0.237898, 4.53657, 0.0978243
MEM_MQUEUE, 1048576, 393216, 8, 25025.4, 25.0004, 0.309892, 1.78979, 1.14346, 19.0709, 0.24928, 5.46084, 0.124077
MEM_MQUEUE, 1048576, 458752, 8, 25911.6, 25.8857, 0.319664, 2.59696, 1.10665, 19.1459, 0.298153, 6.34967, 0.127461
MEM_MQUEUE, 1048576, 524288, 8, 26698.1, 26.6714, 0.425942, 3.04082, 1.15762, 19.2689, 0.42846, 7.31643, 0.206874
MEM_MQUEUE, 1048576, 589824, 8, 27396, 27.3687, 0.472977, 3.24174, 1.16028, 19.4508, 0.571696, 8.33219, 0.357334
MEM_MQUEUE, 1048576, 655360, 8, 28032.9, 28.0049, 0.566908, 3.36394, 0.98899, 19.882, 0.749446, 9.40035, 0.428054
MEM_MQUEUE, 1048576, 720896, 8, 28708.3, 28.6796, 0.742325, 3.25219, 1.12513, 20.3055, 0.845805, 10.5395, 0.477752
MEM_MQUEUE, 1048576, 786432, 8, 29254.9, 29.2257, 0.706229, 3.32319, 1.01835, 20.8237, 0.897307, 11.6353, 0.520234
MEM_MQUEUE, 1048576, 851968, 8, 29962.9, 29.933, 0.86671, 3.17552, 1.19232, 21.1811, 1.0934, 12.6552, 0.5456
MEM_MQUEUE, 1048576, 917504, 8, 30677.8, 30.6472, 1.05893, 3.00135, 1.34822, 21.5382, 1.37853, 13.6605, 0.615224
MEM_MQUEUE, 1048576, 983040, 8, 31473.9, 31.4425, 1.30536, 2.79378, 1.49891, 21.6875, 1.67699, 14.5815, 0.661394
MEM_MQUEUE, 1048576, 1048576, 8, 31799.9, 31.7681, 1.27394, 3.1146, 1.25662, 22.4328, 1.74434, 15.6568, 0.663703
MEM_MQUEUE, 1048576, 1114112, 8, 32580.6, 32.548, 1.60193, 2.97315, 1.30405, 22.5429, 2.06803, 16.4396, 0.696587
MEM_MQUEUE, 1048576, 1179648, 8, 32963.6, 32.9307, 1.67388, 3.18258, 1.04574, 23.2086, 2.1304, 17.5164, 0.684738
MEM_MQUEUE, 1048576, 1245184, 8, 33246.8, 33.2136, 1.48399, 3.51495, 0.553685, 24.0609, 1.96478, 18.7421, 0.615107
MEM_MQUEUE, 1048576, 1310720, 8, 33383.6, 33.3502, 0.767503, 3.61296, 0.304331, 25.3903, 1.0466, 20.1512, 0.33697
MEM_MQUEUE, 1048576, 1376256, 8, 33887.4, 33.8535, 1.13973, 3.56662, 0.438094, 25.6877, 1.49712, 21.068, 0.442373
MEM_MQUEUE, 1048576, 1441792, 8, 34513, 34.4785, 1.53251, 3.55212, 0.516158, 25.9126, 2.04937, 21.9945, 0.594843
MEM_MQUEUE, 1048576, 1507328, 8, 34974.3, 34.9394, 1.73183, 3.52925, 0.557701, 26.3753, 2.32235, 23.0318, 0.667392
MEM_MQUEUE, 1048576, 1572864, 8, 35356.9, 35.3216, 1.71903, 3.50052, 0.607085, 27.0201, 2.27092, 24.1296, 0.606355
MEM_MQUEUE, 1048576, 1638400, 8, 35956.2, 35.9203, 1.94495, 3.49031, 0.615454, 27.363, 2.57582, 25.1292, 0.632443
MEM_MQUEUE, 1048576, 1703936, 8, 36517.5, 36.481, 1.86592, 3.49505, 0.605031, 27.8046, 2.43812, 26.1295, 0.579639
